ScoreDiff_P4,WinProb_Team1,CI_low,CI_high
-23.837999999999994,0.2925330928760346,0.11974567829395716,0.4945166937037482
-22.524,0.29844349345069565,0.12364598347635715,0.5014348759783799
-21.210000000000008,0.3044219249255938,0.12786072660345305,0.506983655227774
-19.896,0.31046711785226044,0.132825735654199,0.5151337871783135
-18.581999999999994,0.3165777198732631,0.1370336349626,0.5209961645046876
-17.268,0.3227522959298474,0.14063516957706673,0.5284513541818038
-15.954000000000008,0.32898932866723973,0.14406948585781415,0.5362976691899324
-14.64,0.3352872190422557,0.14757329222522733,0.54411687255954
-13.325999999999993,0.3416442871371278,0.15114728998469362,0.5519143902415081
-12.012,0.34805877318269124,0.15479215208516284,0.5596864653229653
-10.698000000000008,0.3545288387932405,0.15856359039722276,0.5674293904906813
-9.384,0.36105256841450106,0.16296616528807337,0.575139514959539
