LifeDiff,WinProb,CI_low,CI_high
-2.4719999999999978,0.3185947380039789,0.205329817126781,0.44026220719894926
-2.339999999999998,0.3259135148220009,0.21298713049904192,0.44588449781100115
-2.2079999999999984,0.3333181773352702,0.22105485801492566,0.45149250731626084
-2.0759999999999987,0.34080601668751115,0.22967249290085298,0.4590671929070365
-1.943999999999999,0.34837416842161967,0.2374003891980816,0.46657424189635655
-1.8119999999999994,0.35601961520072206,0.24528346053219185,0.47397083708846777
-1.679999999999998,0.3637391901047803,0.2522963954681261,0.48024597134281266
-1.5479999999999983,0.37152958050458146,0.2598752950102023,0.48822727107677216
-1.4159999999999986,0.3793873325114254,0.2676161354911705,0.4936818580555151
-1.283999999999999,0.3873088559971735,0.27546927530515714,0.5002972337248824
-1.1519999999999992,0.39529043017560156,0.2834450860645936,0.5069694006691772
-1.0199999999999978,0.4033282097322204,0.29159531951373163,0.5145781925375106
-0.8879999999999981,0.4114182314859382,0.2988928978134439,0.523129379805719
-0.7559999999999985,0.4195564215621831,0.30851722016898925,0.5327903221605615
-0.6239999999999988,0.4277386030533969,0.31689720213157496,0.5412620111741135
-0.4919999999999991,0.43596050413923026,0.3251207631881404,0.549477500865723
-0.35999999999999943,0.4442177666353077,0.3348441440241191,0.5550352397502631
-0.22799999999999798,0.4525059549361751,0.34486130207552695,0.5601973516059388
-0.09600000000000009,0.4608205653149846,0.35231076708932046,0.568183495106059
0.036000000000001364,0.4691570355396899,0.36143517214247556,0.5791880988172959
0.1680000000000028,0.47751075476301,0.3742935939650206,0.5875146675690494
0.3000000000000007,0.4858770736412448,0.3814996644028306,0.5982237921631983
0.43200000000000216,0.49425131463517513,0.3893854657767559,0.6059751088029405
0.5640000000000001,0.5026287824448118,0.3988916555819621,0.6123192272576532
0.6960000000000015,0.5110047745286701,0.4076348684851914,0.6207595928983974
0.828000000000003,0.5193745916575514,0.41434642532957855,0.6281159176897063
0.9600000000000009,0.5277335484525373,0.42122321506635596,0.6377745031151075
1.0920000000000023,0.5360769838570297,0.43010885937588805,0.6454309544064843
1.2240000000000002,0.544400271493203,0.4368709873376093,0.653211641694784
1.3560000000000016,0.552698829854187,0.4450833699019154,0.6629844390282662
1.488000000000003,0.5609681322846163,0.4509692063529541,0.672345073096642
1.620000000000001,0.5692037167039046,0.4553260971862883,0.6806202053636752
1.7520000000000024,0.577401195028651,0.4627746656633717,0.6903146115197522
1.8840000000000003,0.5855562622529761,0.47029449642701227,0.6990740035088167
2.016000000000002,0.5936647051482822,0.47689726515318764,0.7065119539726931
2.1480000000000032,0.6017224105468759,0.48302694861963497,0.7155570512667573
2.280000000000001,0.6097253731770917,0.49101647091639267,0.7235930529365263
2.4120000000000026,0.6176697030209372,0.4969014841050119,0.7326876073147989
2.5440000000000005,0.6255516321688184,0.5029589544720386,0.7417519846502457
2.676000000000002,0.633367521149582,0.5101266344503553,0.7501292350313269
2.8080000000000034,0.6411138647178352,0.5170167205271612,0.758328032856589
2.9400000000000013,0.6487872970843027,0.5245395955355345,0.7657646242657766
3.0720000000000027,0.6563845965787563,0.5319287508408426,0.7727504857607601
3.2040000000000006,0.6639026897387996,0.5380588986966114,0.7817062594956182
3.336000000000002,0.6713386548214827,0.5446895850070099,0.7884828518631811
3.468,0.6786897247382775,0.5506975546248343,0.7958898937415587
3.6000000000000014,0.6859532894174037,0.5564241218640635,0.8032070105631293
3.732000000000003,0.6931268976007631,0.5609606820201698,0.8108862957536246
3.8640000000000008,0.7002082580858409,0.5652421643409655,0.8183244887849982
3.996000000000002,0.7071952404258166,0.5703718734710683,0.8256146481419827
4.128,0.7140858751037897,0.5760645319434383,0.8326963447136724
4.260000000000002,0.7208783531994547,0.5817370727731132,0.8392372148740411
4.392000000000003,0.7275710255687251,0.5878090697503032,0.8453624875910418
4.524000000000001,0.7341624015587397,0.5939689437674452,0.8514379497830812
4.656000000000002,0.7406511472823293,0.5986570292741804,0.85809207884841
4.788,0.7470360834774268,0.6034416460733656,0.8635727218343678
4.920000000000002,0.7533161829780465,0.608953215822416,0.8690228924654063
5.052000000000003,0.7594905678243353,0.6127599252451293,0.873955515286801
5.184000000000001,0.7655585060398463,0.6190433593621176,0.8788898683593322
5.3160000000000025,0.7715194081045829,0.6262490507853709,0.8836281326741471
5.448,0.7773728231525407,0.6310552532997864,0.8881961375815
5.580000000000002,0.7831184349224415,0.6353864704940101,0.8926065499124118
5.712000000000003,0.7887560574901147,0.6409219307947444,0.8969031558110568
5.844000000000001,0.7942856308105775,0.6465690832330053,0.9012001634658824
5.976000000000003,0.7997072160972717,0.651906449413069,0.9053990787783344
6.1080000000000005,0.8050209910651922,0.6576793995107957,0.9096966563350836
6.240000000000002,0.8102272450637791,0.661722700472758,0.9140525632592853
6.372000000000003,0.8153263741244591,0.6671879129239942,0.9183254766469401
6.504000000000001,0.8203188759466535,0.6730252514972188,0.9224039938922366
6.636000000000003,0.8252053448449034,0.6785132450945456,0.9257248610315811
6.768000000000001,0.8299864666785329,0.683188476079418,0.9287756402847114
6.900000000000002,0.8346630137840046,0.6878269992180966,0.9319160433182707
7.032,0.839235839928786,0.6924281841748449,0.9351360224890105
7.1640000000000015,0.8437058753042248,0.6969914278640639,0.9386230709890563
7.296000000000003,0.8480741215735651,0.7015161545218902,0.9412855220897635
7.428000000000001,0.8523416469898925,0.7060056767926739,0.9438312109252407
7.560000000000002,0.8565095815974528,0.7104964304704808,0.946301457130068
7.692,0.8605791125284685,0.7149461212876038,0.9488150466852803
7.824000000000002,0.8645514794062839,0.7204228951129106,0.950877664089919
7.956000000000003,0.8684279698644136,0.7265060419604563,0.9530360248643994
8.088000000000001,0.8722099151898547,0.7320865494336741,0.9551040158971156
8.220000000000002,0.8758986860978517,0.7366233768283212,0.9570850344793408
8.352,0.8794956886441914,0.7411105355824643,0.9594692702162888
8.484000000000002,0.8830023602800391,0.7455476430555329,0.9617377904716864
8.616000000000003,0.8864201660533291,0.7499343518819056,0.9635480362194281
8.748000000000001,0.8897505949597717,0.7542703495086948,0.9653033383566402
8.880000000000003,0.8929951564456656,0.75855535769554,0.9669666604809161
9.012,0.8961553770638685,0.7627891319786272,0.9685528116240659
9.144000000000002,0.899232797283537,0.7669714611011637,0.9700645163504268
9.276000000000003,0.9022289684535295,0.7711021664125394,0.9714998393315109
9.408000000000001,0.9051454499187385,0.7751811012384191,0.9728682628043077
9.540000000000003,0.9079838062880333,0.7792081502239853,0.9741727242909893
9.672,0.91074560485197,0.7831832286525504,0.9754160493669636
9.804000000000002,0.9134324131479559,0.7871062817417275,0.9766865605986185
9.936000000000003,0.9160457966701421,0.7909772839193184,0.9779067175823734
10.068000000000001,0.9185873167209491,0.7947962380810546,0.9789221618809615
10.2,0.9210585284008115,0.7985631748322715,0.9798890981578383
