LifeDiff,WinProb_medTime,CI_low,CI_high,WinProb_fastTime,WinProb_slowTime
5.580000000000002,0.7848730892706816,0.6461416080690552,0.8986944491840967,0.7736854636861585,0.7947324514676118
5.712000000000003,0.790428561129132,0.6502566811391738,0.9031148004702879,0.7794486618447644,0.800098160947226
5.844000000000001,0.7958778786690203,0.6551974521826737,0.9083662284801822,0.7851058614659017,0.8053579621857168
5.976000000000003,0.8012211355898298,0.6601049085604759,0.9135253282890338,0.7906569254840395,0.8105121442582074
6.1080000000000005,0.8064585366939437,0.6644885372498696,0.9182694883108958,0.7961018368033191,0.8155610989149892
6.240000000000002,0.811590393203583,0.6691660500021902,0.9217975698693147,0.8014406938281449,0.820505315780953
6.372000000000003,0.8166171180032911,0.67445322304765,0.9256077839056316,0.8066737058731616,0.8253453775192985
6.504000000000001,0.821539220830064,0.6793856388868724,0.9284622573059615,0.8118011884766465,0.8300819549796089
6.636000000000003,0.8263573034321137,0.6841148038078411,0.9312132444046702,0.8168235586403908,0.8347158023491765
6.768000000000001,0.8310720547160924,0.6887987329639851,0.933865977512414,0.8217413300181162,0.8392477523252377
6.900000000000002,0.8356842459014168,0.6923260555800252,0.9364233934803871,0.8265551080733718,0.8436787113245334
7.032,0.8401947256990816,0.696408748880336,0.9392285732918815,0.8312655852266926,0.8480096547453391
7.1640000000000015,0.8446044155311117,0.6996435479041916,0.9416098349891986,0.8358735360106017,0.8522416222958628
7.296000000000003,0.8489143048055336,0.702858583915763,0.94390196759379,0.8403798122497994,0.8563757134016478
7.428000000000001,0.8531254462604938,0.7061158514388238,0.9462771067005055,0.8447853382826327,0.8604130827033938
7.560000000000002,0.8572389513899041,0.7094998770673704,0.9489061172645734,0.8490911062386752,0.8643549356554033
7.692,0.8612559859617644,0.7128607792940189,0.9514130376033623,0.8532981713859925,0.8682025242336829
7.824000000000002,0.8651777656391217,0.7162405136924045,0.9538029037330938,0.8574076475604225,0.8719571427616049
7.956000000000003,0.8690055517124509,0.7203949722851338,0.9560806055035804,0.8614207026879691,0.875620123859932
8.088000000000001,0.8727406469511269,0.724511961201603,0.9582383584749324,0.86533855441022,0.8791928345269805
8.220000000000002,0.8763843915805688,0.728008559216851,0.9602585147548782,0.8691624658215286,0.8826766723536874
8.352,0.8799381593906115,0.7310315964775465,0.961996111941003,0.8728937413255786,0.886073061877424
8.484000000000002,0.883403353979674,0.7340662456584867,0.9635289300740301,0.8765337226178745,0.8893834510775056
8.616000000000003,0.8867814051383692,0.738715541879018,0.9650976847167044,0.8800837847996661,0.8926093080145193
8.748000000000001,0.8900737653753265,0.7434789585920563,0.9666353298759668,0.8835453326278403,0.8957521176148274
8.880000000000003,0.8932819065871842,0.7474864429451701,0.9681074416998946,0.8869197969043864,0.8988133786008801
9.012,0.896407316873947,0.7506520510697462,0.9695166208058532,0.8902086310081709,0.9017946005673222
9.144000000000002,0.8994514975002045,0.7537910375163573,0.9708653813986825,0.8934133075709465,0.90469730120227
9.276000000000003,0.9024159600020597,0.7569032969644727,0.9721561526330192,0.8965353152987606,0.9075230036525881
9.408000000000001,0.905302223439022,0.7599888075957584,0.9733912801079019,0.8995761559392308,0.9102732340315014
9.540000000000003,0.9081118117895902,0.7630523703502338,0.9745730274745342,0.9025373413945108,0.912949519066432
9.672,0.910846251488757,0.7661055254843974,0.9757035781396354,0.9054203909791788,0.9155533838845533
9.804000000000002,0.9135070691052379,0.7691341576871891,0.9768097531998928,0.9082268288217511,0.918086349933211
9.936000000000003,0.9160957891558443,0.772135208766692,0.978001747515985,0.9109581814080329,0.9205499330320465
10.068000000000001,0.9186139320540725,0.7751086258988362,0.9791960728411981,0.913615975264098,0.9229456415534059
10.2,0.9210630121896972,0.7780543651805547,0.9803268540149324,0.9162017347762927,0.9252749747273922
