ScoreDiff_P4,Map,WinProb_Team1,CI_low,CI_high
-31.298,Summit,0.2829550266601662,0.1220145152555976,0.5056097725872707
-29.852000000000004,Summit,0.2906495570128515,0.1265350323655733,0.5138266198937607
-28.40600000000001,Summit,0.2984662328993764,0.1312083075277992,0.5221679330586335
-26.960000000000008,Summit,0.3064023248715631,0.1360439592582047,0.5298191044008554
-25.51400000000001,Summit,0.3144548479758153,0.1409945427895005,0.5378882664962895
-24.068000000000012,Summit,0.322620561948378,0.1461006483370138,0.5455712754851504
-22.621999999999986,Summit,0.3308959724605071,0.1513786357166952,0.5557476340335777
-21.175999999999988,Summit,0.3392773334492716,0.1558173373704813,0.5691077924562562
-19.72999999999999,Summit,0.3477606505629692,0.1616433662863811,0.5780505317470653
-18.283999999999992,Summit,0.3563416857427547,0.1664712390545087,0.5856110962903113
-16.837999999999994,Summit,0.3650159629541404,0.1706277035790477,0.5936720719856008
-15.391999999999996,Summit,0.3737787750735769,0.1751969736863632,0.6031684823469088
-13.945999999999998,Summit,0.3826251919264553,0.1807738132002121,0.6146564244861118
-12.5,Summit,0.3915500694636791,0.1857572090761143,0.6256523407910257
-11.054000000000002,Summit,0.4005480600545339,0.1918790404059097,0.6344788538620005
-9.608000000000004,Summit,0.4096136238640496,0.1982510146974676,0.6444148663213186
-8.162000000000006,Summit,0.4187410412735196,0.2047856995556567,0.6548342007262982
-6.716000000000008,Summit,0.4279244262934363,0.2105805219917224,0.6661140518493596
-5.27000000000001,Summit,0.4371577409089462,0.2157491976248957,0.6764119925538965
-3.824000000000012,Summit,0.4464348102891464,0.2238543514633539,0.6865026211080092
-2.377999999999986,Summit,0.4557493387832644,0.2288872101692124,0.6962909719469437
-0.931999999999988,Summit,0.4650949266190952,0.235086133443083,0.7060937503312019
0.51400000000001,Summit,0.4744650872121386,0.241967466248598,0.7156459584321092
1.960000000000008,Summit,0.4838532649877742,0.2490545878505416,0.7250086176477681
3.406000000000006,Summit,0.4932528536136393,0.2558350425747058,0.7330381515938247
4.852000000000004,Summit,0.5026572145352037,0.2635527228258512,0.7397941155810711
6.298000000000002,Summit,0.5120596957044333,0.2709568001522161,0.7477094123911517
7.744,Summit,0.5214536503894556,0.2784904089839621,0.7567929106736627
9.189999999999998,Summit,0.5308324559523012,0.2861770314504281,0.7656271102076045
10.635999999999996,Summit,0.5401895324821302,0.2935307350737647,0.7740601226699514
12.081999999999994,Summit,0.5495183611728315,0.2989037037857475,0.782504429751337
13.527999999999992,Summit,0.5588125023365091,0.3043329518451807,0.7908060537529042
14.97399999999999,Summit,0.5680656129480758,0.3098175140990561,0.7987847488106367
16.419999999999987,Summit,0.577271463620924,0.3173650536015419,0.8051297966827581
17.866000000000014,Summit,0.5864239549193553,0.3257379805480008,0.811321825678371
19.312000000000012,Summit,0.5955171329200292,0.3352242276526782,0.8178587906591611
20.75800000000001,Summit,0.6045452039420579,0.3422023960519194,0.8249489092971604
22.204000000000008,Summit,0.6135025483733973,0.3500702884646999,0.8312782942667579
23.65000000000001,Summit,0.6223837335297673,0.358480063904999,0.8377272647610714
25.096000000000004,Summit,0.6311835254913367,0.3669961958211549,0.8439527204796576
26.542,Summit,0.6398968998717308,0.3758317479395386,0.8499728407593191
27.988,Summit,0.6485190514833951,0.3842351169638655,0.8562267662973367
29.433999999999997,Summit,0.6570454028729119,0.3929371675236873,0.8624478240560498
30.879999999999995,Summit,0.665471611709339,0.3999607102852272,0.8676126619005426
32.32599999999999,Summit,0.6737935770179473,0.4083574412663771,0.8721439342611679
33.77199999999999,Summit,0.682007444260758,0.4195002138355954,0.8772487805394018
35.21799999999999,Summit,0.6901096092739172,0.4284921135835122,0.882164797681942
36.66399999999999,Summit,0.698096721080122,0.4363616622352435,0.8869082862592329
38.109999999999985,Summit,0.7059656836019443,0.445990993913808,0.8920090551487103
39.55600000000001,Summit,0.7137136563089189,0.4556291673738899,0.8969339581657537
41.00200000000001,Summit,0.7213380538376422,0.4647814008751855,0.9015724783365762
42.44800000000001,Summit,0.7288365446297924,0.4732529284455937,0.9046259393656996
43.894000000000005,Summit,0.7362070486379455,0.4822256670879519,0.9087739657510262
45.34,Summit,0.7434477341532749,0.4906444538020276,0.9131449956524188
46.786,Summit,0.7505570138127085,0.4987674267328781,0.9169882712248196
48.232,Summit,0.7575335398458686,0.5096129236698151,0.9203305515089116
49.678,Summit,0.7643761986241556,0.5198028836403759,0.9234816042249534
51.123999999999995,Summit,0.771084104575694,0.5289424084083629,0.9265756855598852
52.56999999999999,Summit,0.7776565935305486,0.5364953214039969,0.9296520504484632
54.01599999999999,Summit,0.7840932155607105,0.5437320374026173,0.93253451919942
55.46199999999999,Summit,0.7903937273788522,0.5501111896487909,0.9353070647712876
56.90799999999999,Summit,0.7965580843588542,0.558121076691696,0.9381978586024952
58.353999999999985,Summit,0.8025864322396122,0.5661746299258994,0.9410622051194092
59.80000000000001,Summit,0.8084790985717389,0.575237930187147,0.943801730810572
61.24600000000001,Summit,0.814236583964513,0.581976758380511,0.9464211503047276
62.69200000000001,Summit,0.8198595531878498,0.587747744006388,0.9488530535024204
64.138,Summit,0.825348826181233,0.5946264305044652,0.9509021144813532
65.584,Summit,0.8307053690185147,0.6023751266497018,0.953179709919286
67.03,Summit,0.8359302848742854,0.6100728158020051,0.9553657991909348
68.476,Summit,0.8410248050342107,0.6177160357800747,0.9574543471404016
69.922,Summit,0.845990279988349,0.6253014295322095,0.9594447640556368
71.368,Summit,0.850828170643059,0.6328257503594915,0.9613433246018112
72.814,Summit,0.8555400396837057,0.6402858667063344,0.9631207985374084
74.25999999999999,Summit,0.8601275431170013,0.647678766507442,0.9647512003161683
75.70599999999999,Summit,0.8645924220185381,0.655001561083021,0.966477768109684
77.15199999999999,Summit,0.8689364945078513,0.6604392130974905,0.9681165849833312
78.59799999999998,Summit,0.8731616479702697,0.6657695946805392,0.9696234402977196
80.04400000000001,Summit,0.8772698315418533,0.6710579421668609,0.9708101123903846
81.49000000000001,Summit,0.8812630488708957,0.6763032583465648,0.9719490985426918
82.936,Summit,0.8851433511668211,0.6815045866700503,0.973044824533416
84.382,Summit,0.8889128305448082,0.6866610116020627,0.974098840797352
85.828,Summit,0.8925736136721512,0.6926662738089719,0.975112649443031
87.274,Summit,0.8961278557202162,0.6988075611983305,0.9761437281263504
88.72,Summit,0.899577734623883,0.7052281580950132,0.9772038127100652
90.166,Summit,0.902925445648548,0.7116910615779232,0.9782166066960492
91.612,Summit,0.906173196263143,0.7180749900072938,0.9791852763757446
93.058,Summit,0.9093232013161472,0.7243954045913865,0.9801117463867928
94.504,Summit,0.9123776785102724,0.730902197035478,0.980997778825108
95.95,Summit,0.9153388441703436,0.7376695666147287,0.9818450688753544
97.396,Summit,0.9182089092978932,0.7443262529121879,0.9826552467598524
98.84199999999998,Summit,0.920990075905128,0.7508710416842566,0.9834298796864752
100.28799999999998,Summit,0.9236845336201815,0.7573028916373965,0.984201722594769
101.734,Summit,0.9262944565549686,0.7636209307481474,0.9849622068011624
103.17999999999998,Summit,0.9288220004264474,0.7698351971131745,0.9856866135344994
104.626,Summit,0.9312692999217128,0.7759355322422452,0.986376604286069
106.07199999999996,Summit,0.9336384662970444,0.7812366526243346,0.9870337687532608
107.518,Summit,0.9359315852008284,0.785424937032481,0.9876596274912364
108.96399999999996,Summit,0.9381507147101464,0.7899447724365073,0.9882556345112732
110.41,Summit,0.9402978835707706,0.7955328529354325,0.9888231798218567
111.85600000000002,Summit,0.9423750896303116,0.8010350632611002,0.9893635919093046
113.302,Summit,0.9443842984543402,0.8064950199741008,0.9898781401553544
114.74800000000002,Summit,0.9463274421154184,0.8116679382052313,0.9903680371897274
116.194,Summit,0.9482064181451346,0.8167953450812255,0.9908344411761936
117.64,Summit,0.9500230886394472,0.8218348903665779,0.9912784580311244
119.08599999999998,Summit,0.9517792795078664,0.8267816367413242,0.9917011435739304
120.532,Summit,0.9534767798572648,0.8316191643504355,0.9921035056091332
121.97799999999998,Summit,0.9551173415013952,0.8363483209571513,0.992486505940147
123.424,Summit,0.956702678587488,0.84097004044178,0.9928510623151175
124.86999999999998,Summit,0.9582344673316164,0.8454853373034108,0.9931980503054028
126.316,Summit,0.9597143458548526,0.849885739821191,0.9935283051174948
127.76199999999996,Summit,0.9611439141125496,0.8537954611686782,0.9938426233393596
129.208,Summit,0.9625247339094424,0.8575856947709832,0.9941417646223188
130.65399999999997,Summit,0.9638583289935874,0.8612936044636246,0.9944264532997296
132.1,Summit,0.9651461852224976,0.8649201524936367,0.994695890594702
