ScoreDiff_P4,Map,WinProb_Team1,CI_low,CI_high
-38.52799999999999,Hacienda,0.3313932787726497,0.1420335918369848,0.5618174527546347
-37.081999999999994,Hacienda,0.3397808395332047,0.1472410568039347,0.5703636003301029
-35.635999999999996,Hacienda,0.3482701102578923,0.1538368538010113,0.5802774106070503
-34.19,Hacienda,0.3568568385120304,0.1605706300733521,0.5889410465361129
-32.744,Hacienda,0.3655365342639002,0.1661546430748571,0.5981883780598187
-31.298,Hacienda,0.3743044768402404,0.1730894402476027,0.6073575768863959
-29.852000000000004,Hacienda,0.3831557230326591,0.1802512993966628,0.6162475620505282
-28.40600000000001,Hacienda,0.3920851163415504,0.1868585508893895,0.6241956983577728
-26.960000000000008,Hacienda,0.4010872973346795,0.1931457727194233,0.6320354195277516
-25.51400000000001,Hacienda,0.4101567150880598,0.1996327742097753,0.639858226750195
-24.068000000000012,Hacienda,0.4192876396672194,0.2062900712221161,0.6475590698359261
-22.621999999999986,Hacienda,0.4284741755975659,0.2145193158964783,0.6558444433252019
-21.175999999999988,Hacienda,0.4377102762634092,0.2215946847305795,0.6627959215082019
-19.72999999999999,Hacienda,0.4469897591664639,0.2287148565666531,0.6702808085682028
-18.283999999999992,Hacienda,0.4563063219663894,0.236211852996478,0.6777144779074371
-16.837999999999994,Hacienda,0.4656535592183112,0.243749192668205,0.6862503128373247
-15.391999999999996,Hacienda,0.4750249797153744,0.251463034685349,0.6946984472344323
-13.945999999999998,Hacienda,0.4844140243383341,0.2593372796702934,0.7022983221638034
-12.5,Hacienda,0.4938140843090687,0.26739971043133,0.7089969182791681
-11.054000000000002,Hacienda,0.5032185197407929,0.275622334533703,0.715605912956935
-9.608000000000004,Hacienda,0.5126206783747166,0.2848608549606622,0.7219961296255049
-8.162000000000006,Hacienda,0.5220139143909748,0.2918153132491418,0.7292134978999996
-6.716000000000008,Hacienda,0.5313916071808953,0.2986317857410063,0.7390267682467209
-5.27000000000001,Hacienda,0.5407471799680637,0.3065918067833068,0.7458534777054924
-3.824000000000012,Hacienda,0.5500741181672052,0.3154629392888218,0.7527766161224719
-2.377999999999986,Hacienda,0.5593659873725817,0.3249682174608547,0.7592920201926139
-0.931999999999988,Hacienda,0.5686164508713842,0.3350159427852821,0.7668914868060156
0.51400000000001,Hacienda,0.5778192865824051,0.3444384028978308,0.7744332867667346
1.960000000000008,Hacienda,0.5869684033260365,0.3533963131699439,0.7819372377213912
3.406000000000006,Hacienda,0.5960578563382789,0.3615684833474077,0.7893625679748562
4.852000000000004,Hacienda,0.6050818619488467,0.3705122140463227,0.7953389553115394
6.298000000000002,Hacienda,0.6140348113515169,0.3800623516503995,0.8011261455261541
7.744,Hacienda,0.6229112834034829,0.3897784212663496,0.8068470168462866
9.189999999999998,Hacienda,0.6317060563994984,0.398334394509055,0.8124460418430591
10.635999999999996,Hacienda,0.6404141187759266,0.4090540019250023,0.8178879608598356
12.081999999999994,Hacienda,0.6490306787093048,0.4179332960999496,0.8232061419878907
13.527999999999992,Hacienda,0.6575511725835854,0.4273247774517565,0.8284016014374413
14.97399999999999,Hacienda,0.665971272309685,0.4354167274663875,0.8341913761424576
16.419999999999987,Hacienda,0.6742868914902662,0.4434429516134712,0.8400955074858908
17.866000000000014,Hacienda,0.6824941904316802,0.4512023696144146,0.8447338322952094
19.312000000000012,Hacienda,0.6905895800136097,0.4590134815900739,0.8494201490257142
20.75800000000001,Hacienda,0.6985697244350969,0.468717037121848,0.8539414517015952
22.204000000000008,Hacienda,0.7064315428632404,0.4773909941584945,0.8583493862415779
23.65000000000001,Hacienda,0.7141722100178272,0.4866295036132413,0.8639970407463832
25.096000000000004,Hacienda,0.7217891557315018,0.4958908236174381,0.8698196553861637
26.542,Hacienda,0.729280063530705,0.5051549540823185,0.8738240987800993
27.988,Hacienda,0.7366428682875216,0.5145041199203597,0.8776631286069192
29.433999999999997,Hacienda,0.7438757529967607,0.5256576263602205,0.8823553436164048
30.879999999999995,Hacienda,0.7509771447360235,0.5349732687889499,0.8877165449464147
32.32599999999999,Hacienda,0.7579457098692232,0.5434155664441536,0.8925643212019665
33.77199999999999,Hacienda,0.7647803485560248,0.5519084451298526,0.8970488924614318
35.21799999999999,Hacienda,0.7714801886309729,0.5606911406898204,0.9005515372180014
36.66399999999999,Hacienda,0.7780445789167484,0.5702205271516965,0.9039420134726562
38.109999999999985,Hacienda,0.7844730820360286,0.5788968018724661,0.9075037482304964
39.55600000000001,Hacienda,0.7907654667859148,0.5869672747458916,0.9104142744935002
41.00200000000001,Hacienda,0.7969217001378445,0.5944730963105425,0.9135007921173942
42.44800000000001,Hacienda,0.8029419389244022,0.6019350125224715,0.9168511940083828
43.894000000000005,Hacienda,0.808826521272514,0.6098644767375653,0.920119401566154
45.34,Hacienda,0.8145759578402326,0.6179176487940787,0.9232731067585824
46.786,Hacienda,0.8201909229117272,0.6262868214937123,0.9264292721412652
48.232,Hacienda,0.8256722454022395,0.6350915065354428,0.9296614741077848
49.678,Hacienda,0.831020899821728,0.6429812996152164,0.932863080012332
51.123999999999995,Hacienda,0.836237997242705,0.6504277559166319,0.935928969069486
52.56999999999999,Hacienda,0.8413247763144651,0.6578015575971482,0.9388639947112568
54.01599999999999,Hacienda,0.8462825943625156,0.6650999048784481,0.941672918561116
55.46199999999999,Hacienda,0.851112918608615,0.6724342681940655,0.9443604040304788
56.90799999999999,Hacienda,0.8558173175434219,0.6798826535401439,0.9469310109119432
58.353999999999985,Hacienda,0.8603974524804013,0.687240443218432,0.9493847995674984
59.80000000000001,Hacienda,0.8648550693163389,0.6945053905827798,0.951727477509158
61.24600000000001,Hacienda,0.8691919905206245,0.7016928102960349,0.9539628997485357
62.69200000000001,Hacienda,0.8734101073723763,0.7109343797027609,0.9560950447743672
64.138,Hacienda,0.8775113724615338,0.720547871264939,0.9581321090739822
65.584,Hacienda,0.8814977924672348,0.7291376133950209,0.960078508449918
67.03,Hacienda,0.8853714212241532,0.7344631504052126,0.9617749013416762
68.476,Hacienda,0.8891343530849862,0.7397256252803354,0.9631958393361192
69.922,Hacienda,0.8927887165849643,0.7449198822236958,0.9646163609878816
71.368,Hacienda,0.8963366684121296,0.75004535015425,0.9662785331287336
72.814,Hacienda,0.8997803876851453,0.756557454927944,0.9676559302613889
74.25999999999999,Hacienda,0.9031220705386248,0.762378516317551,0.9690827023021852
75.70599999999999,Hacienda,0.9063639250143312,0.7678019986591286,0.9705164237201388
77.15199999999999,Hacienda,0.9095081662551504,0.7737937891401329,0.9718837714136204
78.59799999999998,Hacienda,0.9125570119974392,0.7796752594534108,0.97318725382925
80.04400000000001,Hacienda,0.9155126783562092,0.7847873685157946,0.974431882586924
81.49000000000001,Hacienda,0.91837737589661,0.7895862221016007,0.9755903970354144
82.936,Hacienda,0.921153305984321,0.7943215430211262,0.9766336161431746
84.382,Hacienda,0.9238426574067268,0.7989791809885335,0.9776159132353828
85.828,Hacienda,0.9264476032561576,0.803888399700782,0.9785578095611212
87.274,Hacienda,0.9289702980659776,0.8097892416751707,0.97946089247495
88.72,Hacienda,0.9314128751899212,0.8153765002694239,0.980541137084607
90.166,Hacienda,0.9337774444147868,0.8197987510000421,0.9815670606500724
91.612,Hacienda,0.9360660897963988,0.8241379011916614,0.9825398414332008
93.058,Hacienda,0.9382808677086268,0.8283944163188383,0.983335169431484
94.504,Hacienda,0.940423805095193,0.8325688156626542,0.9840380174959524
95.95,Hacienda,0.942496897914028,0.8370274877922951,0.984711673661131
97.396,Hacienda,0.9445021097639932,0.8414275827824386,0.985438095179485
98.84199999999998,Hacienda,0.9464413706839152,0.8453689006625497,0.9861532732097924
100.28799999999998,Hacienda,0.9483165761140444,0.8492730936388512,0.9867670328638208
101.734,Hacienda,0.9501295860102442,0.8533884245737428,0.9873974285589814
103.17999999999998,Hacienda,0.9518822241014636,0.8574102416719446,0.9880185933365409
104.626,Hacienda,0.9535762772813,0.8613396417824033,0.9886082703877548
106.07199999999996,Hacienda,0.9552134951247436,0.8651777674498543,0.989151053656406
107.518,Hacienda,0.9567955895214938,0.8689258030751441,0.989638002857114
108.96399999999996,Hacienda,0.9583242344175664,0.8725849711807735,0.990103308735303
110.41,Hacienda,0.9598010656572128,0.8761565287873472,0.9905479143120932
111.85600000000002,Hacienda,0.961227680917531,0.8796417639057271,0.990972232005808
113.302,Hacienda,0.9626056397284624,0.8830419921488676,0.9913776654475458
114.74800000000002,Hacienda,0.9639364635712242,0.8863585534665153,0.9917650409939468
116.194,Hacienda,0.9652216360485504,0.8895988114460421,0.992135149702564
117.64,Hacienda,0.9664626031204636,0.8927643809181237,0.9924887491443852
119.08599999999998,Hacienda,0.9676607733996202,0.8958498024022732,0.9928298995029246
120.532,Hacienda,0.968817518500599,0.8988564992615085,0.9931758073673416
121.97799999999998,Hacienda,0.9699341734378272,0.9017859049375604,0.993505122350228
123.424,Hacienda,0.9710120370671392,0.9046394604028544,0.993816181234292
124.86999999999998,Hacienda,0.972052372566274,0.9074186117424452,0.9940975038099488
126.316,Hacienda,0.9730564079498972,0.9101248078644252,0.9944040513651042
127.76199999999996,Hacienda,0.9740253366150304,0.912759498336944,0.9946762344741648
129.208,Hacienda,0.9749603179130276,0.9153241313496252,0.9949352441019002
130.65399999999997,Hacienda,0.975862477744504,0.9178201517968582,0.9951817115393664
132.1,Hacienda,0.9767329091738772,0.9200866857128074,0.9954162384287242
