ScoreDiff_P4,WinProb_Team1,CI_low,CI_high
-13.370000000000005,0.39716502010651217,0.19660354588480727,0.6078483993389083
-11.99600000000001,0.4052438296729416,0.2025535285104686,0.6158210579464856
-10.621999999999986,0.41337428615961963,0.20962356231308846,0.6244281847169622
-9.24799999999999,0.4215522468691912,0.21694643393102922,0.6326499758012182
-7.873999999999995,0.4297734665543885,0.2228487346853748,0.6406079795631765
-6.5,0.43803360579110034,0.2283155339625804,0.6477260731342992
-5.126000000000005,0.446328239780865,0.23389151862182408,0.6562606945532478
-3.751999999999981,0.4546528675467434,0.2420124225931268,0.6645143024572685
-2.377999999999986,0.4630029214834598,0.2501504047833027,0.672292529024599
-1.0039999999999907,0.47137377721989926,0.2569580438526106,0.681288510711479
0.37000000000000455,0.4797607637495484,0.2638948115051898,0.6894511821532587
1.7439999999999998,0.4881591737823183,0.27095063879495657,0.697497517161719
3.117999999999995,0.49656427426938143,0.27812883223922635,0.7054243334896384
4.492000000000019,0.5049713170512488,0.2859959932513054,0.7131932573203812
5.866000000000014,0.5133755495783002,0.2953019817308617,0.7208290204545289
7.240000000000009,0.521772225652388,0.3050308976075258,0.7287660417509485
8.614000000000004,0.5301566161379564,0.31538194090303423,0.7374935272651696
9.988,0.5385240195913736,0.322758970562796,0.7445705654178844
11.361999999999995,0.5468697727578458,0.32986859629401233,0.7505661050691739
12.736000000000018,0.5551892608863628,0.33817045480536156,0.7570816851910034
14.110000000000014,0.5634779278146134,0.34746645927312253,0.7639137596944672
15.484000000000009,0.5717312857776723,0.3553202397572509,0.7697779460582899
16.858000000000004,0.5799449248964794,0.3653735982652955,0.7750119943529826
18.232,0.5881145223046893,0.37553566513597014,0.7801608707940412
19.605999999999995,0.5962358508753199,0.3857336505946222,0.7875582303250275
20.980000000000018,0.6043047875117471,0.3923004869766652,0.7952723836413604
22.354000000000013,0.6123173209709396,0.40052378940639427,0.801668053428157
23.72800000000001,0.6202695591903686,0.40865840689071387,0.807287778448604
25.102000000000004,0.6281577360937112,0.4172926849557316,0.8114326888714487
26.476,0.6359782178542688,0.42681256500717213,0.817008348239833
27.849999999999994,0.6437275085988866,0.4336456818009385,0.8230157195473239
29.224000000000018,0.6514022555390567,0.44394812375991627,0.8276167383374895
30.598000000000013,0.6589992535197701,0.4517522099367325,0.8321225079196957
31.97200000000001,0.6665154489805232,0.46004565913340256,0.8383029627441595
33.346000000000004,0.6739479433266299,0.4691426485577711,0.8432816649886012
34.72,0.6812939957126279,0.47945816673897496,0.847975283000952
36.09400000000002,0.6885510252430516,0.48520046964704916,0.8525310490065109
37.46800000000002,0.6957166125991514,0.4949047011939566,0.8571684201125965
38.84200000000001,0.7027885011032536,0.5036861128901816,0.8627362037572411
40.21600000000001,0.709764597235337,0.5107006375115032,0.868120192796824
41.59,0.7166429706190606,0.5187016467414282,0.8730159167691702
42.964,0.7234218534968739,0.5288565500953328,0.8771336930666251
44.33800000000002,0.7300996397159849,0.5370789935072368,0.8809969583622768
45.71200000000002,0.7366748832488351,0.5440020493312447,0.8845155077624135
47.08600000000001,0.743146296273336,0.550908143007835,0.887941957046499
48.46000000000001,0.7495127468394576,0.5579261764137361,0.8912699992794875
49.834,0.7557732561498345,0.5661725271355105,0.8945757402686186
51.208,0.7619269954828647,0.5722328014062543,0.8980670393662201
52.58200000000002,0.7679732827873368,0.5806266605625892,0.9018459636434079
53.95600000000002,0.7739115789779483,0.5864004014414098,0.9053132738083253
55.33000000000001,0.7797414839611657,0.5934372357720706,0.9094669424901597
56.70400000000001,0.7854627324207649,0.6014722249046365,0.9134832948134577
58.078,0.7910751893920649,0.607941827558026,0.9173376630283737
59.452,0.7965788456533803,0.6143737354629443,0.9210351605598006
60.82600000000002,0.8019738129625477,0.6215574707583033,0.9245467348878785
62.20000000000002,0.8072603191655688,0.6280510016331069,0.9274626101980686
63.57400000000001,0.8124387032034868,0.6345665642188011,0.9299988478229247
64.94800000000001,0.8175094100425411,0.6396130183512077,0.9327076985432369
66.322,0.8224729855515183,0.6458014700000404,0.9357289459042949
67.696,0.8273300713489758,0.6519606029849873,0.938518757733578
69.07000000000002,0.8320813996417417,0.6580763210404325,0.9407078257246985
70.44400000000002,0.836727788074746,0.6645053180145774,0.9428235574836833
71.81800000000001,0.8412701346108877,0.6716546291924946,0.9448680800465912
73.19200000000001,0.8457094124582426,0.6767608494947551,0.9468434825433489
74.566,0.8500466650605337,0.6819711934816495,0.9489076607359104
75.94000000000003,0.8542830011654006,0.6876074998757927,0.951097896987022
77.31400000000002,0.8584195899836239,0.6935242110056357,0.9531987551753685
78.68800000000002,0.8624576564511282,0.6985574121876214,0.9552134941388423
80.06200000000001,0.8663984766042585,0.7025295856385513,0.957052103666161
81.436,0.870243373077567,0.7075018705703059,0.9584856992630195
82.81,0.8739937107321027,0.7132785131229562,0.9598733399045563
84.18400000000003,0.8776508924210359,0.7189488092422022,0.9612163700945974
85.55800000000002,0.8812163548983128,0.7246918985180996,0.9625161037291997
86.93200000000002,0.884691564874987,0.7309834378532275,0.9638234116299409
88.30600000000001,0.8880780152268555,0.7374565198017833,0.9653017452030438
89.68,0.8913772213560995,0.7423243025808677,0.966721745620254
91.054,0.8945907177087479,0.7467882810463914,0.9680855473582308
92.42800000000003,0.8977200544489637,0.7516140206895433,0.9693952203028194
93.80200000000002,0.9007667942904098,0.7555194160024545,0.9706527705772642
95.17600000000002,0.9037325094842552,0.7600874788551893,0.9718601414673377
96.55000000000001,0.906618778962762,0.7654047643121209,0.9730192144312159
97.924,0.9094271856368197,0.7695703847641557,0.9741318101828017
99.298,0.9121593138452867,0.774214961467419,0.9751996898380539
100.67200000000003,0.914816746953545,0.7793139825223644,0.9762245561146702
102.04600000000002,0.9174010650982698,0.7843258473769052,0.977208054576245
103.42000000000002,0.9199138430750678,0.7892545640456985,0.9781517749127504
104.79400000000001,0.9223566483653343,0.7941001050933401,0.9790572522498695
106.168,0.9247310392984168,0.7988625149474279,0.9800730537366871
107.542,0.9270385633449706,0.8035419074053659,0.9811628931902805
108.91600000000003,0.9292807555371961,0.8080023785140487,0.9821941639730591
110.29000000000002,0.931459137011529,0.8121422492351973,0.9831698997826883
111.66400000000002,0.9335752136692326,0.8161697266561575,0.9840929895113047
113.03800000000004,0.9356304749502793,0.8196092724733959,0.9849661828103488
114.412,0.9376263927158548,0.8230046797148877,0.9857920955959889
115.78600000000003,0.9395644202348035,0.8263495890089416,0.9865732154745676
117.16,0.9414459912693361,0.829644238599045,0.9873119070707277
118.53400000000002,0.9432725192553446,0.8328888865538497,0.987935187438996
119.90799999999999,0.9450453965727154,0.8360838099449508,0.9884662161406729
121.28200000000001,0.9467659939010895,0.8394471958078336,0.9888947630358986
122.65600000000003,0.9484356596565968,0.8435557356735509,0.989307541911647
124.03,0.9500557195051784,0.8475927227582112,0.9897051210865822
125.40400000000002,0.9516274759482066,0.8515438640426137,0.9900880492885848
126.77799999999999,0.9531522079762287,0.85549014969824,0.990456856262885
128.15200000000002,0.9546311707867662,0.8594674606708654,0.99081205336648
129.52600000000004,0.9560655955622364,0.8633388176544974,0.9911541341487246
130.9,0.9574566893041785,0.8665059706097626,0.9914835749180129
